comment_id,comment_text,true_sentiment,type,cleaned_text
13961,@pdamsuryasembada daerah Tapsir kena dampaknya! Dari kemaren debit kecil.  Jadi kl malam ngisinya dikit. Makanya saya tidak pernah muji PDAM. Kebanyakan proyek,Negatif,Pernyataan,daerah tapsir kena dampaknya !  dari kemaren debit kecil .  jadi kl malam ngisinya dikit .  makanya saya tidak pernah muji pdam .  kebanyakan proyek
13963,@pdamsuryasembada terima kasih,Positif,Pernyataan,terima kasih
13965,@pdamsuryasembada untuk daerah kalijudan juga sama... Aliran air pelan?,Negatif,Pertanyaan,untuk daerah kalijudan juga sama  .  aliran air pelan ? 
13966,"haloooo petemon uda 2 minggu loh pdam ga sekenceng tahun lalu. tolonglah diupayakan, banyak warga yg mengeluh loh",Negatif,Pernyataan,"haloooo petemon uda minggu loh pdam ga sekenceng tahun lalu .  tolonglah diupayakan ,  banyak warga yg mengeluh loh"
13967,@p_budi_43 iya nih petemin dari pagi sampe sekarang gak keluar,Negatif,Pernyataan,iya nih petemin dari pagi sampe sekarang gak keluar
13968,@pdamsuryasembada sampeee kapan iniiii??? Jgn lama2😮😮😢,Netral,Pertanyaan,sampeee kapan iniiii  ?  jgn lama
13970,"wes sak ulan cok gak mari"" sampek gak cawik aku bos lek mari ngeseng",Negatif,Pernyataan,wes sak ulan cok gak mari sampek gak cawik aku bos lek mari ngeseng
13971,"kok gak mari"" lapo bos",Negatif,Pertanyaan,kok gak mari lapo bos
13972,gaisok masange a?,Netral,Pertanyaan,gaisok masange a ? 
13973,kene tak pasangno lek gaisok,Netral,Pernyataan,kene tak pasangno lek gaisok
13976,@pdamsuryasembada sidotopo wetan bos wes ape sak ulan iki,Netral,Pernyataan,sidotopo wetan bos wes ape sak ulan iki
13977,@pdamsuryasembada aku saiki lek ngeseng gak cawik bos,Negatif,Pernyataan,aku saiki lek ngeseng gak cawik bos
13978,@pdamsuryasembada lah wong sidotopo mati wes oleh sak ulan kok beritae lagek 3 hari yang lalu,Negatif,Pertanyaan,lah wong sidotopo mati wes oleh sak ulan kok beritae lagek hari yang lalu
13981,@pdamsuryasembada wes sak ulan kok 3 jam,Netral,Pertanyaan,wes sak ulan kok jam
13984,"Tolong, daerah Kramat, Wiyung ini air sudah lama kecil, saya tiap mau mandi harus emosi dulu. Sebelum mati air dulu lancar jaya yang tiap malam deras keluarnya, sekarang malam pun emosi, subuh pun apalagi makin emosi disaat royokan kamar mandi tapi saling tunggu karna air KECIL !",Negatif,Pernyataan,"tolong ,  daerah kramat ,  wiyung ini air sudah lama kecil ,  saya tiap mau mandi harus emosi dulu .  sebelum mati air dulu lancar jaya yang tiap malam deras keluarnya ,  sekarang malam pun emosi ,  subuh pun apalagi makin emosi disaat royokan kamar mandi tapi saling tunggu karna air kecil  ! "
13985,Air di jalan kupang krajan sudah 1 bulan lebih skala air keluar nya mengecil. Tlg kebijakannya dr pdam 🙏🏻,Negatif,Pernyataan,air di jalan kupang krajan sudah bulan lebih skala air keluar nya mengecil .  tlg kebijakannya dr pdam
13986,"Ayok gimana ini PDAM kok skrg tambah gak lancar airnya , ada apa yaa? Slalu bikin emosi aja, pdhal dulu lancar"" aja knpa skrg kok sprt ini?",Negatif,Pertanyaan,"ayok gimana ini pdam kok skrg tambah gak lancar airnya  ,  ada apa yaa ?  slalu bikin emosi aja ,  pdhal dulu lancar aja knpa skrg kok sprt ini ? "
13988,@pdamsuryasembada saya diwilayah pradah kali kendal tepatnya di kawal,Netral,Pernyataan,saya diwilayah pradah kali kendal tepatnya di kawal
13990,@pdamsuryasembada ada apa sebenarnya PDAM ini? Tadi malam jam 12 malah barusan keluar itupun kecil. Tiap hari bikin emosi,Negatif,Pertanyaan,ada apa sebenarnya pdam ini ?  tadi malam jam malah barusan keluar itupun kecil .  tiap hari bikin emosi
13992,Min ini petemon 2 hari ga nyala sama sekali airnya tuh kenapa?😡,Negatif,Pertanyaan,min ini petemon hari ga nyala sama sekali airnya tuh kenapa ? 
13993,"MALAH PANTUN !! HEE MIN TOLONG WILAYAH PETEMON AIR SUDAH MATI 2 HARI, GIMANA SIH KINERJANYA ? MINIMAL KASIH SOLUSI LAH BOS !!😡",Negatif,Pertanyaan,"malah pantun  !  hee min tolong wilayah petemon air sudah mati hari ,  gimana sih kinerjanya  ?  minimal kasih solusi lah bos  ! "
13994,"Air mati udah 2 hari,hidup dirumah kayak di gudang aja ga asa air semua barang2 koyor gabisa dicuci. Jam 12 -jam 1 ngisi air ga full malah mati lagi.",Negatif,Pernyataan,"air mati udah hari , hidup dirumah kayak di gudang aja ga asa air semua barang koyor gabisa dicuci .  jam jam ngisi air ga full malah mati lagi . "
13995,Tlg diperhatikan bekas galian di jln raya jambangan,Negatif,Pernyataan,tlg diperhatikan bekas galian di jln raya jambangan
13996,TOLONG PAKKK PETEMON AIR MATI PAKKK😢😢😢😢,Negatif,Pernyataan,tolong pakkk petemon air mati pakkk
14002,HE MIN IKI PETEMON GA OLEH ADUS SEMBARANG KALER TAAA. MATI TERUSS AIRNYA MINNN😢😢,Negatif,Pernyataan,he min iki petemon ga oleh adus sembarang kaler taaa .  mati teruss airnya minnn
14004,@pdamsuryasembada tlg pak segera ditimdak lanjuti brusan ada yg jatuh loh....masak dioerbaikin jln nya nunggu ada yg celaka....tlg diperhatikan ini pak bekas galianyai,Negatif,Pernyataan,tlg pak segera ditimdak lanjuti brusan ada yg jatuh loh  .  masak dioerbaikin jln nya nunggu ada yg celaka  .  tlg diperhatikan ini pak bekas galianyai
14005,"@dian_sirajulmunir selamat pagi, baik pak segera kami tindaklanjuti. Terima kasih atas laporannya",Positif,Pernyataan,"selamat pagi ,  baik pak segera kami tindaklanjuti .  terima kasih atas laporannya"
14006,@pdamsuryasembada terimakasih atas perhatian dan tindak lanjutnya ..,Positif,Pernyataan,terimakasih atas perhatian dan tindak lanjutnya  . 
14008,"Saya ada lapor tapi sampai sekarang orang pdam tidak ada tanggapan jadi kami sampai kesusahan tidak bisa pakai air, keluhan masyarakat dibiarkan terlalu lama",Negatif,Pernyataan,"saya ada lapor tapi sampai sekarang orang pdam tidak ada tanggapan jadi kami sampai kesusahan tidak bisa pakai air ,  keluhan masyarakat dibiarkan terlalu lama"
14010,Pakuwon indah surabaya barat mlm ini kok kecil amat sih percuma bayar bulanan air telat kena denda air malah kecil hadeh2,Negatif,Pertanyaan,pakuwon indah surabaya barat mlm ini kok kecil amat sih percuma bayar bulanan air telat kena denda air malah kecil hadeh
14012,@pdamsuryasembada ok di tunggu min airnya ga bisa naik ini,Negatif,Pernyataan,ok di tunggu min airnya ga bisa naik ini
14013,@pdamsuryasembada sudah saya dm dan sudah 2 hari lalu saya lapor melalui wa tapi tidak ada petugas yg datang dan tidak ada tanggapan..,Negatif,Pernyataan,sudah saya dm dan sudah hari lalu saya lapor melalui wa tapi tidak ada petugas yg datang dan tidak ada tanggapan  . 
14015,@pdamsuryasembada sampe kpn ya blm bisa naik ke lt2 air ny nih😢,Negatif,Pernyataan,sampe kpn ya blm bisa naik ke lt air ny nih
14016,"pak dengan hormat air di rumah saya wilayah petemon gg 5 , sudah hampir 1  minggu kuning seperti air sungai😢",Negatif,Pernyataan,"pak dengan hormat air di rumah saya wilayah petemon gg  ,  sudah hampir minggu kuning seperti air sungai"
14017,wilayah petemon sering air tidak murup😭,Negatif,Pernyataan,wilayah petemon sering air tidak murup
14018,PETEMON WOY TOLONG mati terooosss,Negatif,Pernyataan,petemon woy tolong mati terooosss
14019,"AIR MATI BERMINGGU MINGGU!!!!! AIR GRATIS CUKUPNYA DARI MANA??? HARI INI AIR HIDUP JAM 1 MALAM, ITU PUN NGITHIR! NGGAK BISA NANDON AIR!!! DI SINI YANG ADA ORANG TUA SAKIT, BUTUH AIR BANYAK. NGGAK MIKIR TA SOLUSINYA KALO AIR MATI SEHARIAN PENUH GIMANA? CUMAN AIR GRATIS? CUKUP? KALO NGGAK SIAP SOLUSI DENGAN PERBAIKAN BESAR2AN NGGAK USAH PERBAIKAN!!!! MALAH NGREPOTI WONG AKEH!!!!!!!",Negatif,Pertanyaan,"air mati berminggu minggu  !  air gratis cukupnya dari mana  ?  hari ini air hidup jam malam ,  itu pun ngithir !  nggak bisa nandon air  !  di sini yang ada orang tua sakit ,  butuh air banyak .  nggak mikir ta solusinya kalo air mati seharian penuh gimana ?  cuman air gratis ?  cukup ?  kalo nggak siap solusi dengan perbaikan besaran nggak usah perbaikan  !  malah ngrepoti wong akeh  ! "
14020,Ojok d umek aeeee! Banyuuuu iku,Netral,Pernyataan,ojok d umek aeeee !  banyuuuu iku
14021,"Salah wes gaonok bantuan air, mati tokkkkk!!!",Negatif,Pernyataan,"salah wes gaonok bantuan air ,  mati tokkkkk  ! "
14022,"Wilayah Petemon, pacuankudaaaaa",Netral,Pernyataan,"wilayah petemon ,  pacuankudaaaaa"
14026,SELAMA PROYEK PENGERUKAN BERARTI AIR MATI DONG MIN? BAYANGKAN BERAPA HARI PROYEK ITU AKAN SELESAI,Negatif,Pertanyaan,selama proyek pengerukan berarti air mati dong min ?  bayangkan berapa hari proyek itu akan selesai
14030,Petemon mati maneh air e . Yokpo se ...,Negatif,Pernyataan,petemon mati maneh air e  .  yokpo se  . 
14031,"Dengan segini banyaknya yang komplain, mentok dibales komen doang, datengin lah satu satu rumah warganya, lihat sendiri kondisi lapangan",Netral,Pernyataan,"dengan segini banyaknya yang komplain ,  mentok dibales komen doang ,  datengin lah satu satu rumah warganya ,  lihat sendiri kondisi lapangan"
14032,@pdamsuryasembada PETEMON,Netral,Pernyataan,petemon
14033,"MIN JL PETEMON SUDAH 2 HARI AIR MATI, GIMANA SIH INI KINERJANYA ? 😡😡😡",Negatif,Pertanyaan,"min jl petemon sudah hari air mati ,  gimana sih ini kinerjanya  ? "
14034,"Air dipetomon udah 3 hari mati gmn ne...BOLEH PERBAIKAN TPI DILIAT RUMAH TANGGA YG BUTIH AIR,MASA KITA BELI AIR GALON TERUS 5RB /GALON,SEHARI BISA2  500RB SENDIRI BUAT BELI AIR",Negatif,Pertanyaan,"air dipetomon udah hari mati gmn ne  .  boleh perbaikan tpi diliat rumah tangga yg butih air , masa kita beli air galon terus rb galon , sehari bisa rb sendiri buat beli air"
14035,Tlg dong yg bekas galian di jln raya jambangan ini dikembalikan baik lagi jln nya...,Negatif,Pernyataan,tlg dong yg bekas galian di jln raya jambangan ini dikembalikan baik lagi jln nya  . 
14036,@ranranselv betul.. Ini malah SAMPE JAM SEGINI GK NYALA,Negatif,Pernyataan,betul  .  ini malah sampe jam segini gk nyala
14037,"sampe jam piro min banyu e area petemon gak murup2 sampe st1 lengket kabeh koraan medak lo min , ndang di urupno min tlg ket isuk iki aku bayat banyu larang lo min 😢",Negatif,Pernyataan,"sampe jam piro min banyu e area petemon gak murup sampe st lengket kabeh koraan medak lo min  ,  ndang di urupno min tlg ket isuk iki aku bayat banyu larang lo min"
14038,@fadyaaahsr bayar,Negatif,Pernyataan,bayar
14040,@ranranselv saya malah 5 hari ini air d manukan mati😔,Negatif,Pernyataan,saya malah hari ini air d manukan mati
14044,@pdamsuryasembada air hanya keluar saat tengah  malam saja.. Siang ga pernah ada,Negatif,Pernyataan,air hanya keluar saat tengah malam saja  .  siang ga pernah ada
14048,"Ini PDAM airnya kok gak lancar seperti dulu yaa? Ada apa? Keluarnya selalu malem"" teruss, respon cuman gtu"" aja, pdhal dulu PDAM lancar"" aja, skrg kalo gak jam 12mlem gak keluar itupun kuecil bangett. Masak ya tiap hari harus melekan air ? Tolong dong diperbaiki sperti dulu lagi",Negatif,Pertanyaan,"ini pdam airnya kok gak lancar seperti dulu yaa ?  ada apa ?  keluarnya selalu malem teruss ,  respon cuman gtu aja ,  pdhal dulu pdam lancar aja ,  skrg kalo gak jam mlem gak keluar itupun kuecil bangett .  masak ya tiap hari harus melekan air  ?  tolong dong diperbaiki sperti dulu lagi"
14049,Kira² sampe jam berapa yaa min? Ini mau nyuci gk bisa 🤦🏻‍♀️,Netral,Pertanyaan,kira sampe jam berapa yaa min ?  ini mau nyuci gk bisa
14050,@dianrosita08 waduh kok ngeriii....,Negatif,Pertanyaan,waduh kok ngeriii  . 
14051,"ayo min mohon kerjasamanya, waktunya aktifitas ini min...",Netral,Pernyataan,"ayo min mohon kerjasamanya ,  waktunya aktifitas ini min  . "
14052,"@putra.garasi51 iya mas , naik nya medheni 😂🤦🏻‍♀️ tidak ada surat , tiba² bayar pertama naik , bayar kedua naik , ketiga naik , telp PDAM baru dijelaskan , kalau naik tarif nya ... air nya bersih tidak kotor , debit air nya besar tidak kecil , monggo tidak pa² , retribusi juga dulu 2.500 sekarang 11.000",Negatif,Pernyataan," . garasi iya mas  ,  naik nya medheni tidak ada surat  ,  tiba bayar pertama naik  ,  bayar kedua naik  ,  ketiga naik  ,  telp pdam baru dijelaskan  ,  kalau naik tarif nya  .  air nya bersih tidak kotor  ,  debit air nya besar tidak kecil  ,  monggo tidak pa  ,  retribusi juga dulu  .  sekarang  . "
14053,"Kedungrukem mati juga dong .. gini terus ngerugiin orang .. bayar telat denda, tapi air mati ga ada kompensasi",Negatif,Pernyataan,"kedungrukem mati juga dong  .  gini terus ngerugiin orang  .  bayar telat denda ,  tapi air mati ga ada kompensasi"
14054,Kapan selesainya ya ini min? Kami di rumah ada anak2 kecil yg sangat butuh banyak air. Tau sendiri anak2 kalau main kayak gimana kan?,Netral,Pertanyaan,kapan selesainya ya ini min ?  kami di rumah ada anak kecil yg sangat butuh banyak air .  tau sendiri anak kalau main kayak gimana kan ? 
14055,"@dianrosita08 klo kualitas air mah jangan ditanya mbakyu... ngerti dewe kan 😂, untung ae sek iso gae adus😢",Negatif,Pernyataan,"klo kualitas air mah jangan ditanya mbakyu  .  ngerti dewe kan  ,  untung ae sek iso gae adus"
14056,Air saya mati min di Kupang gunung,Negatif,Pernyataan,air saya mati min di kupang gunung
14057,"Min, ini kpn nyalanya ? Katanya -+ 7 jam ini udah lebih tp blm nyala daerah kalibutuh",Negatif,Pertanyaan,"min ,  ini kpn nyalanya  ?  katanya jam ini udah lebih tp blm nyala daerah kalibutuh"
14058,Air di Dukuh pakis mati min,Negatif,Pernyataan,air di dukuh pakis mati min
14059,Jadinya estimasi berapa jam ini min ?? Sampai sekarang belum keluar airnya 😭😭😭😭,Negatif,Pertanyaan,jadinya estimasi berapa jam ini min  ?  sampai sekarang belum keluar airnya
14060,Katanya kurang lebih 7 jam. Bayangi dari jam 9 malem sampe skrg blm nyala jg. Sampe jam brp min ???,Negatif,Pertanyaan,katanya kurang lebih jam .  bayangi dari jam malem sampe skrg blm nyala jg .  sampe jam brp min  ? 
14063,Jl Kedung Anyar Buntu dekat Arjuno sudah mati dr pagi😂😢,Negatif,Pernyataan,jl kedung anyar buntu dekat arjuno sudah mati dr pagi
14069,"Oi kapan Iki nyala banyu Urip,Kupang gunung jya",Negatif,Pertanyaan,"oi kapan iki nyala banyu urip , kupang gunung jya"
14071,"@galang.panjii lha iyo pak, iku artie gak iso kerjo kan. kakean gombal nang sosmed. gak ngerti ta @pdamsuryasembada lek akeh wong sing dirugino gara2 janji palsu?",Negatif,Pertanyaan," . panjii lha iyo pak ,  iku artie gak iso kerjo kan .  kakean gombal nang sosmed .  gak ngerti ta lek akeh wong sing dirugino gara janji palsu ? "
14072,"@pdamsuryasembada Pak simosidomulyo dari jam 3 udah gak kluar pak, baru 2 hari nyala sekarang mati lagi. Butuh berapa hari ato jam lagi buat nyala? Sama sekali tidak bisa beraktifitas ini Pak. Mohon untuk segera diselesaikan pengerjaannya.",Negatif,Pertanyaan,"pak simosidomulyo dari jam udah gak kluar pak ,  baru hari nyala sekarang mati lagi .  butuh berapa hari ato jam lagi buat nyala ?  sama sekali tidak bisa beraktifitas ini pak .  mohon untuk segera diselesaikan pengerjaannya . "
14073,permisi min kenapa rabu juga blm kluar ya airnya?,Negatif,Pertanyaan,permisi min kenapa rabu juga blm kluar ya airnya ? 
14075,"Makin lama makin makin....udah makin naik tagihannya, makin kecil airnya...bikin kerjaan rumah tangga terbengkalai aja !!",Negatif,Pernyataan,"makin lama makin makin  .  udah makin naik tagihannya ,  makin kecil airnya  .  bikin kerjaan rumah tangga terbengkalai aja  ! "
14077,@pdamsuryasembada banyuurip wetan kak,Netral,Pernyataan,banyuurip wetan kak
14078,@pdamsuryasembada kira2 sampai kapan ya kak?,Netral,Pertanyaan,kira sampai kapan ya kak ? 
14079,Min rmh ku daerah kembang kuning iki aire metue ciluk trs keruh,Negatif,Pernyataan,min rmh ku daerah kembang kuning iki aire metue ciluk trs keruh
14083,Udah tau panas2 gini malah mati nih air sbnrnya ngapain sih dari malem wkwkwkkwwk alasan nya persiapan hujan teross,Negatif,Pertanyaan,udah tau panas gini malah mati nih air sbnrnya ngapain sih dari malem wkwkwkkwwk alasan nya persiapan hujan teross
14085,Airnya kok belum nyala katanya estimasi 7 jam,Negatif,Pertanyaan,airnya kok belum nyala katanya estimasi jam
14091,@pdamsuryasembada oh sudah min terimakasih 😊🙏,Positif,Pernyataan,oh sudah min terimakasih
14096,"@pdamsuryasembada saya barusan pulang, ternyata sudah nyala..🙏🙏",Netral,Pernyataan,"saya barusan pulang ,  ternyata sudah nyala  . "
14097,"@pdamsuryasembada hub call center pun sibuk terus pak, laporan kapan petugas datengnya beberapa hari setelah laporan. Seharian tidak bisa aktifitas pak",Negatif,Pertanyaan,"hub call center pun sibuk terus pak ,  laporan kapan petugas datengnya beberapa hari setelah laporan .  seharian tidak bisa aktifitas pak"
14098,untuk permintaan tanfon air bersih apakah dikenakan biaya ya pak?,Netral,Pertanyaan,untuk permintaan tanfon air bersih apakah dikenakan biaya ya pak ? 
14099,"Perasaan dari kemarin Senin tgl 7 ngomong nya perbaikan knp sekrng Selasa perbaikan lagi tolong ya PDAM,kami ini masyarakat sangat terganggu sekali kalau airnya gak nyala,tolong lebih di tingkatkan kinerja nya,dan gerak cepat,.daerah Kemayoran selalu ajh gak nyala airnya.",Negatif,Pernyataan,"perasaan dari kemarin senin tgl ngomong nya perbaikan knp sekrng selasa perbaikan lagi tolong ya pdam , kami ini masyarakat sangat terganggu sekali kalau airnya gak nyala , tolong lebih di tingkatkan kinerja nya , dan gerak cepat ,  . daerah kemayoran selalu ajh gak nyala airnya . "
14101,Darmo harapan kok mati ya airnya,Negatif,Pertanyaan,darmo harapan kok mati ya airnya
14102,Pakuwon indah surabaya barat sore ini kecil banget bahkan seperti mau mati parah kali pdam ini,Negatif,Pernyataan,pakuwon indah surabaya barat sore ini kecil banget bahkan seperti mau mati parah kali pdam ini
14103,daerah simokerto ( granting mati ) call center ditelpon gak bisa😂,Negatif,Pernyataan,daerah simokerto granting mati call center ditelpon gak bisa
14106,@pdamsuryasembada sudah saya dm trims,Netral,Pernyataan,sudah saya dm trims
14108,@pdamsuryasembada apakah besok tgl 9 msh ada perbaikan lagi,Netral,Pertanyaan,apakah besok tgl msh ada perbaikan lagi
14109,ini dari kemarin daerah demak terdampak masa sampai sekarang belum selesai,Negatif,Pernyataan,ini dari kemarin daerah demak terdampak masa sampai sekarang belum selesai
14110,Manukan kog mati yaa airnya,Negatif,Pernyataan,manukan kog mati yaa airnya
14111,@pdamsuryasembada  sudah hampir 8jam tidak keluar,Negatif,Pernyataan,sudah hampir jam tidak keluar
14112,permisi gan apa penyebab bengkak nya tagihan air ya?  untuk konsultasi bagaimana,Netral,Pertanyaan,permisi gan apa penyebab bengkak nya tagihan air ya ?  untuk konsultasi bagaimana
14113,Kira-kira wilayah petemon bisa normal kembali seperti sebelum ada proyek drainase itu mulai kapan ya? Sampai kapan kondisi alirannya seperti ini? Apa sampai semua pekerjaan proyek drainase selesai sampai jalan dan saluran drainase sudah mulus baru mengalir normal? Atau kondisi seperti ini sampai selamanya seperti wilayah pedalaman yang jauh dari sumber air? 😁,Netral,Pertanyaan,kira kira wilayah petemon bisa normal kembali seperti sebelum ada proyek drainase itu mulai kapan ya ?  sampai kapan kondisi alirannya seperti ini ?  apa sampai semua pekerjaan proyek drainase selesai sampai jalan dan saluran drainase sudah mulus baru mengalir normal ?  atau kondisi seperti ini sampai selamanya seperti wilayah pedalaman yang jauh dari sumber air ? 
